Time	Biomass	Carbon1	Carbon2	Dext	Eext	Growth	Oxygen	R6	R7	RPO2	RPcl	Rres	Tc1	Tc2	Td	Te	To2	biomass
1.27	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.28	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.29	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.3	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.31	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.32	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.33	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.34	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.35	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.36	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.37	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.3800000000000001	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.3900000000000001	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.4000000000000001	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.41	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.42	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.43	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.44	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.45	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
